id,genres,tag
86750.0,Crime,German-Benjamin Heisenberg
86858.0,Crime,BD+AC0-R-DVD+AC0-RAM-Lewis Milestone
86973.0,War,based on real story-world war ii-wwii-China-war-world war ii-instant view-will like-China-true story-war-world war ii
87028.0,Thriller,design-fashion school-lesbian subtext-predictable-stalker-lesbian subtext-thriller-predictable-REDBOX-college-lesbian subtext-room+AC0-mate from hell-stalker-thriller
87038.0,Crime,BD+AC0-R-DVD+AC0-Video
87079.0,Thriller,beautiful-deep-rape-rape-sexual assault-Clive Owen-not tendentious-Clive Owen-Liana Liberato-disinformation-not true to life
87218.0,Crime,BD+AC0-R-John Berry
87220.0,Crime,Richard Fleischer
87354.0,War,Sergiu Nicolaescu
87878.0,War,BD+AC0-R-Joseph Losey
87909.0,Crime,found footage-kidnapping-rape-terrible acting-terrifying
87911.0,Thriller,nudity (topless)-based on a true story-creepy-crime-mental illness-Simone North
88272.0,Horror,controversial-held captive-violent-dysfunctional family-misogyny
88282.0,Horror,nudity (topless)
88305.0,Crime,Claude Chabrol
88329.0,Crime,BD+AC0-R-David Lean
88341.0,Thriller,BD+AC0-R-Samuel Fuller
88352.0,Crime,Anthony Asquith
88543.0,Crime,college-made for TV-rape
88589.0,Horror,narration
88646.0,Crime,BD+AC0-R
88688.0,Horror,anthology
88886.0,Crime,Takashi Miike
89072.0,Horror,atmosphere-bold-characters-cinematography-sylistic-too much love interest-gore-Post apocalyptic-vampires-vampires-lame ending-plot holes-atmosphere-bold-characters-cinematography-sylistic-too much love interest-survival-vampires-zombies-action-atmospheric-autumnal-cliche-coming of age-ensemble cast-horror-moderate violence-nihilism-post+AC0-apocalyptic-religion-robinsonade-survival-survival horror-survivalist-teenagers-vampire-vampires-zealots
89085.0,Thriller,Espionage-Helen Mirren-Jessica Chastain-Mossad-Nazis-Sam Worthington-Tom Wilkinson-1960s-Cold war-east berlin-east germany-espionage-Israel-spy-Israel-Mossad-Nazis-Helen Mirren-Jessica Chastain-Tom Wilkinson-Israel-israel-spy-espionage-Helen Mirren-Israel-Mossad-Nazis-spy-John Madden
89275.0,Horror,Crispin Glover-nonsensical-pothead-Scooby+AC0-Doo-terrible acting-unintentional comedy-Crispin Glover-Guy who looks like Shaggy-pothead-Scooby+AC0-Doo-terrible acting-unintentional comedy-Crispin Glover-Guy who looks like Shaggy-nonsensical-pothead-Scooby+AC0-Doo-terrible acting-unintentional comedy
89302.0,Thriller,England-espionage-jazz-politics-England-espionage-Bill Nighy-espionage-intelligence-politics-Rachel Weisz-reviewed-ethics-intelligence-patriotic-terrorism-torture
89351.0,War,Criterion-Raymond Bernard
89367.0,Thriller,nudity (topless)
89398.0,War,BD+AC0-R
89532.0,Thriller,Joe May
89582.0,Thriller,long setup-loud eccentric character-psychological-disturbing-01/12-11/11-12/11
89674.0,Horror,island-zombies
89720.0,Horror,misogynistic-weak female characters-Slasher
89753.0,Thriller,atmosphere-Cold War-espionage-instagram look-photography-slow paced-Spies-story-espionage-Spies-atmosphere-Beautifully shot-Cold War-Colin Firth-Gary Oldman-Spies-Cold War-Colin Firth-confusing plot-Gary Oldman-slow paced-Spies-Tom Hardy-acting-atmosphere-Beautifully shot-Gary Oldman-photography-Spies-Benedict Cumberbatch-Colin Firth-Gary Oldman-John Hurt-Tom Hardy-Tomas Alfredson-sp+//0Aw//9AKY-ndende. af helvedes til-spy drama-thriller-homoerotic-confusing-acting-Beautifully shot-Cold War-espionage-slow paced-Spies-Cold War-espionage-Spies-Gary Oldman-Beautifully shot-based on a book-Cold War-England-espionage-confusing-slow paced-adapted from:book-author:John le Carr+//0Aw//9AIP//QDC//0AqQ--author:John le Carr+//0Aw//9AIP//QDC//0AqQ- (David John Moore Cornwell)-espionage-Cold War-Colin Firth-confusing-confusing plot-convoluted-England-espionage-Gary Oldman-London-slow paced-Spies-based on a book-Cold War-espionage-slow paced-atmosphere-Cold War-Colin Firth-Gary Oldman-slow paced-Spies-convoluted-acting-Beautifully shot-cold war-espionage-great direction-incoherent-intelligence-opaque-seventies-acting-atmosphere-espionage-incoherent-opaque-photography-Spies-espionage-Spies-espionage-acting-Beautifully shot-Gary Oldman-great direction-photography-spy-confusing plot-slow paced-on dvr-Beautifully shot-Cold War-Double agent-London-MI6-seventies-Sparingly told-Spies-BAdapted Screenplay-BAr-Oscar nom-confusion-betrayal-cinematography-duty-loneliness-otherness-based on a book-Spies-atmosphere-Beautifully shot-Gary Oldman-sentimentality-author:John le Carr+//0Aw//9AIP//QDC//0AqQ--Beautifully shot-espionage-Spies-acting-atmosphere-clever-confusing-confusing plot-Mark Strong-photography-slow paced-suspense-Tom Hardy-Double agent-espionage-Gary Oldman-Beautifully shot-Cold War-confusing-confusing plot-convoluted-espionage-loneliness-Gary Oldman-Tomas Alfredson-cold war-England-espionage-Gary Oldman-spies
89761.0,Thriller,Keira Knightley-David Cronenberg-adultery-biopic-David Cronenberg-history-Keira Knightley-Michael Fassbender-Psychoanalysis-psychology-Viggo Mortensen-history-Michael Fassbender-psychology-Viggo Mortensen-adultery-biopic-David Cronenberg-Keira Knightley-Michael Fassbender-psychology-Viggo Mortensen-adultery-history-Keira Knightley-Michael Fassbender-Psychoanalysis-psychology-Viggo Mortensen-period piece-infidelity-history-psychology-Viggo Mortensen-Psychoanalysis-psychology-adapted from:book-adapted from:book +ACY- play-adapted from:play-adultery-biopic-sexuality:BDSM-adultery-biopic-history-Keira Knightley-Michael Fassbender-Psychoanalysis-sexuality:BDSM-Viggo Mortensen-adultery-biopic-history-old setting-Keira Knightley-Psychoanalysis-David Cronenberg-history-Psychoanalysis-Direction-Keira Knightley-Micahel Fassbender-Psychoanalysis-Screenplay-Viggo Mortensen-psychoanalaysis-psychology-Direction-Keira Knightley-Screenplay-Direction-Psychoanalysis-Viggo Mortensen-David Cronenberg
89936.0,Horror,DVD+AC0-RAM
89961.0,Crime,Ruben +//0Aw//9AJY-stlund
90009.0,Thriller,seen 2011
90127.0,Thriller,bad cop-jos+//0Aw//9AKk- coronado-spanish-action-police corruption-thriller-Cuba Libre-drugs-islam-judge-Madrid-police-terrorism-MOLT+AF8-AVORRIDA
90321.0,Crime,Fritz Lang-murder-writer-Fritz Lang
90374.0,Thriller,cults-hippies-Hugh Dancy-rape-uninteresting-weak ending-cinematography-Disturbing-Elizabeth Olsen-Hugh Dancy-mesmerizing-Nudity (Topless +AC0- Brief)-sex-sexuality-Sexualized violence-Thriller-cat killing-rape-KAF-cinematography-Elizabeth Olsen-Nudity (Topless +AC0- Brief)-sex-sexuality-weak ending-nudity (topless)-Elizabeth Olsen-Hugh Dancy-John Hawkes-cinematography-Disturbing-Elizabeth Olsen-John Hawkes-mesmerizing-Thriller-slow-weak ending-Nudity (Topless +AC0- Brief)-sex-sexuality-Sexualized violence-weak ending-Disturbing-cults-Disturbing-mesmerizing-rape-sexuality-Annemari-cat killing-creepy-mystery-pyschology-Elizabeth Olsen-weak ending-weak ending-Sean Durkin
90376.0,Thriller,bad acting-bad pacing-disjointed-disjointed timeline-disturbing-good acting-insanity-metaphors-nihilism-psychological-unrealistic character motivation-violence-worst movie ever-R-nihilism-tilda swinton-nihilism-psychological-unfitting soundtrack-violence-disturbing-Ezra Miller-insanity-John C. Reilly-psychological-responsibility-surreal-tilda swinton-bad sound-disturbing-insanity-nihilism-psychological-tilda swinton-unfitting soundtrack-violence-Dark-Depressing-disturbing-KAF-family-tilda swinton-disjointed-nihilism-slow-bad acting-bad pacing-bad sound-insanity-nihilism-unfitting soundtrack-unreliable narrators-violence-disturbing-insanity-psychological-emotional-disjointed-disjointed timeline-good acting-musical-unrealistic character motivation-unresolved-Ezra Miller-John C. Reilly-Tilda Swinton-blame-insanity-nihilism-psychological-responsibility-unfitting soundtrack-unreliable narrators-cinematography-disjointed-disturbing-insanity-Lynne Ramsay-nihilism-psychological-soundtrack-tilda swinton-unfitting soundtrack-violence-based on a book-toplist11-Lynne Ramsay-unfitting soundtrack-crime-family-mass murder-mother+AC0-son relationship-nonlinear-psychopath-spree killer-artificial-cold-disturbing-family-psychological-color use-metaphors-psychological-robin hood reference-tilda swinton-unfitting soundtrack-psychological-grief-NO+AF8-FA+AF8-GANES-disturbing-engrossing-fascinating-psychological thriller-riveting-tilda swinton-disturbing-insanity-psychological-psychological-disjointed-disturbing-emotional-Lynne Ramsay
90439.0,Thriller,bad dialogue-Wall Street-boring-realistic-smart people-suspense-business-Cynicism-Kevin Spacey-New York City-strange ending-suspense-tense-corporate crime-fun-greed-white collar crime-bank-big corporations-business-corruption-financial crisis-Kevin Spacey-realistic-suspense-Wall Street-financial crisis-Jeremy Irons-Kevin Spacey-realistic-tense-realistic-smart people-tense-big corporations-Cynicism-ethics-Kevin Spacey-New York City-realistic-suspense-business-suspense-bank-business-corruption-based on a true story-finance-Kevin Spacey-New York City-realistic-smart people-tense-Wall Street-Zachary Quinto-business-Jeremy Irons-New York City-realistic-Zachary Quinto-business-finance-trader-bank-big corporations-corruption-Cynicism-ethics-Kevin Spacey-New York City-tense-bad dialogue-business-business-cast-corruption-finance-financial crisis-fire sale-identity crisis-New York City-realistic-strange ending-suspense-tense-toplist11-based on a true story-greed-Jeremy Irons-Kevin Spacey-Oscar nom-Wall Street-starts intense bug ends suddenly and with no oomph-strange ending-career-financial crisis-identity crisis-New York City-suspense-financial crisis-suspense-tense-strange ending-financial crisis-New York City-starts intense bug ends suddenly and with no oomph-strange ending-tense-BOriginal Screenplay-Oscar nom-big corporations-business-career-Cynicism-ethics-financial crisis-corruption-Cynicism-ethics-financial crisis-realistic-tense-boring-business-New York City-starts intense bug ends suddenly and with no oomph-bank-business-strange ending-cerebral-J.C. Chandor-boring-Kevin Spacey
90469.0,Horror,vhs-ghosts-haunted house-franchise-Ariel Schulman-bad acting-boring-ending-Henry Joost-camerawork-horror-boring-camerawork
90474.0,Crime,journalism-nudity (full frontal)-bittersweet-Ma+//0Aw//9AK8-wenn Le Besco
90533.0,War,France-French Revolution-history-long-Jean Renoir
91106.0,War,Volker Schl+//0Aw//9ALY-ndorff
91126.0,War,cinematography-John Williams-music-Steven Spielberg-horses-Steven Spielberg-tearjerker-war-World War I-Tom Hiddleston-horses-Steven Spielberg-World War I-Sappy-animals-horses-Sappy-tearjerker-war-World War I-horses-World War I-Steven Spielberg-animals-anthropomorphic-horses-Oscar nom-horses-animal:horse-Benedict Cumberbatch-Sappy-Tom Hiddleston-BD+AC0-R-anthropomorphic-horses-tearjerker-Tom Hiddleston-World War I-cinematography-horses-Steven Spielberg-World War I-Oscar 2012-BP-Oscar nom-less than 300 ratings-sappy-anthropomorphic-Hollywood-obvious-Steven Spielberg
91193.0,Crime,Joseph Losey
91204.0,Crime,cliche-directorial debut-drug dealing-my addition to ML-pimps-Pretty Woman twist-PROSTITUTES-prostitution
91206.0,Horror,BD+AC0-R-BD+AC0-Video
91298.0,Crime,crime-london-russian
91425.0,Thriller,Robert Siodmak
91517.0,Horror,5.9+AC0-FilmAffinity
91533.0,War,history-peplum-Romania-Romans-Sergiu Nicolaescu
91571.0,Thriller,shakespeare-updated Shakespeare-original-original-original-Ralph Fiennes
91658.0,Thriller,based on a book-Daniel Graig-David Fincher-long-rape-remake-Rooney Mara-suspense-based on a book-dark-David Fincher-feminism-hacking-long-rape-remake-Rooney Mara-serial killer-suspense-predictable-David Fincher-mystery-revenge-strong female lead-hacking-murder-mystery-rape-revenge-serial killer-thriller-dark-detective thriller-nudity-rape-suspense-based on a book-corruption-Daniel Craig-journalism-murder-rape-revenge-serial killer-suspense-Sweden-atheism-David Fincher-mystery-suspense-dark-rape-rape-atheism-cat killing-rape-revenge-mystery-rape-serial killer-good acting-hacking-mystery-remake-suspense-thriller-cinematography-crime-dark-goth-gothic-great soundtrack-investigation-murder-serial killer-sweden-dark-journalism-mystery-rape-strong female lead-suspense-thriller-based on a book-Daniel Craig-long-mystery-suspense-thriller-netflix-Daniel Craig-based on a book-corruption-dark-female warriors-good acting-hacker-hacking-journalism-long-murder-mystery-rape-serial killer-suspense-thriller-atheism-rape-revenge-based on a book-quirky-based on a book-long-nudity (topless)-remake-rape-revenge-rape-serial killer-rape-journalism-R-rape-rated+AC0-R-Rooney Mara-adapted from:book-americanized movie-murder-rape-remake of a Swedish film-serial killer-twist ending-remake-atheism-rape-David Fincher-mystery-serial killer-rape-atmospheric-dark-David Fincher-rape-Rooney Mara-suspense-thriller-long-rape-remake of a Swedish film-BD+AC0-Video-based on a book-corruption-good acting-hacking-murder-mystery-organized crime-revenge-serial killer-suspense-thriller-Not much of a mystery-americanized movie-based on a book-cast-characters-corruption-dark-foreign culture in english-hacking-journalism-long-murder-organized crime-rape-remake-revenge-serial killer-soundtrack-subtle humor-suspense-Sweden-crime-dark-guns-revenge-violence-action-daniel craig-action-atmospheric-based on a book-Daniel Craig-dark-hacking-murder-Nudity (Topless)-revenge-serial killer-twist ending-unpredictable-violence-remake-based on a book-Sweden-action-conspiracy theory-psychothriller-architecture-female warriors-feminism-hacker-plot hole-Stockholm-superficial-Sweden-subtle humor-suspense-rape-Book Adaptation-Christopher Plummer-Daniel Craig-Netflix Finland-remake-atmospheric-David Fincher-editing-Rooney Mara-strong female lead-Good adaptation-Sweden-BAs-Oscar nom-detective thriller-strong female lead-DragonTattoo-Rooney Mara-Stellan Skarsgard-serial killer-accent-mystery-remake-serial killer-David Fincher-remake-Rooney Mara-based on a book-hacking-mystery-remake-Daniel Craig-remake-corruption-Daniel Craig-dark-David Fincher-good acting-modern-mystery-sick-slick-suspense-thriller-Trent Reznor-based on a book-Daniel Craig-hacker-hacking-mystery-revenge-serial killer-Nudity (Topless)-rape-original is better..-remake-remake of a Swedish film-David Fincher-corruption-Daniel Craig-David Fincher-good acting-hacking-journalism-remake-Rooney Mara-suspense-bad remake-mystery-remake-thriller
91709.0,Horror,BD+AC0-R
91880.0,War,fraternization with the enemy-Joyeaux Noel (2005)-Touching
91908.0,War,Pantelis Voulgaris
92023.0,Crime,BD+AC0-R
92048.0,Thriller,based on a true story-corruption
92058.0,Horror,Avoid for your sanity-body horror-genital mutilation-rape-doctors-body horror-genital mutilation-Avoid for your sanity-feces-kidnapping-Madness-Nudity (Full Frontal)-Black +ACY- White-Brutality-Extreme Violence-rape-Sadism-Sexual Abuse-Torture-Villain Main Character-body horror-gore-serial killer-stupid-concept-too disturbing
92243.0,War,violence-Altruism-Christian Bale-prostitution-based on a book-China-World War II-Sacrifice-memasa's movies-Netflix Finland-reviewed-cinematography-melodrama-Ni Ni-performances-Zhang Yimou
92391.0,Horror,found footage-asylum-ghosts-Bob+ACo-ola-creepy-found footage-horror-mental hospital-horror
92533.0,War,should like
92687.0,War,finnish new wave-bootlegging-boys-Continuation War-german soldier-on dvr-Mikko Niskanen
92696.0,Horror,nothing spectacular-predictable-possession
92841.0,War,WWII-Dutch-Europe-Netherlands
92923.0,Horror,zombies-lack of character depth-BD+AC0-Video
92980.0,War,Arturo Perez+AC0-Reverte-Bosnia-journalism-Sarajevo-war-war journalism
93126.0,Horror,child killing-rape-revenge-compelling mystery-good directing-good ending-good screen story
93242.0,Thriller,conspiracy-horrible climax-revenge-vigilante-conspiracy-revenge-vigilante-revenge-vigilante
93479.0,War,france-war drama-world war ii-Jean Reno-Rose Bosch
93490.0,Crime,brotherhood-crime-Mafia-Russian Mafia
93502.0,Thriller,atheism-Christianity-irreligion-religion-atheism-Christianity-irreligion-nudity (topless)-religion-sacrifice-affair-atheism-Christianity-Faisal S. Al+AC0-Saud-fundamentalism-infertility-pretentious-religion-boring-BORING+ACE-
93544.0,War,China-missionary-rape-seen-unsatisfying ending-villain gets no comeuppance-war-William Holden
93757.0,War,Seiji Maruyama-Toshir+//0Aw//9ALQ- Mifune
93785.0,Horror,Barbara Steele-necrophilia
93819.0,Horror,lovecraftian
93991.0,Horror,horror-religion-drama-finnish-mystery
94126.0,Crime,acting and story-cinematography-Crime-drama-Drugs-Matthias Schoenaerts-acting and story-cinematography-Crime-drama-bitter ending-ending twist-violence-cinematography-Crime-drama-Drugs-Michael Roskam
94144.0,Crime,BD+AC0-R
94283.0,Thriller,Criterion-Koreyoshi Kurahara
94365.0,Crime,BD+AC0-R
94433.0,Crime,BD+AC0-R-Lionel Barrymore-W.S. Van Dyke
94435.0,Crime,added
94653.0,Horror,nudity (topless)
94666.0,Thriller,BD+AC0-R
94760.0,Crime,Criterion-Raffaello Matarazzo
94803.0,Horror,BD+AC0-R-curse-demons-drugs-Edward Furlong-halloween-haunted house-lesbian-Shannon Elizabeth-Adam Gierasch
94808.0,Crime,Chakri Toleti
94813.0,Horror,etaege-abandoned buildings-monsters-radiation
94917.0,Crime,might like-Richard Brooks
94919.0,Thriller,nudity (full frontal)
94945.0,Crime,murder-BD+AC0-R
94965.0,War,Bob+ACo-ola-DOLENTISSIMA-MOLT+AF8-CRITICADA
94982.0,Thriller,BD+AC0-R-Cyril Frankel
95002.0,Horror,easily confused with other movie(s) (title)
95107.0,Horror,B+AC0-movie-classic horror-sound editing-stupid
95214.0,Crime,BD+AC0-R
95296.0,War,war
95302.0,War,Arctic-polar-arctic-aviation-Soviet Union-World War II
95352.0,Horror,based on a book-Robert Louis Stevenson-adapted from:book-alter ego-author:Robert Louis Stevenson
95533.0,War,Criterion-Volker Schl+//0Aw//9ALY-ndorff
95539.0,Horror,nudity (topless)
95804.0,Crime,family-father+AC0-son relationship-fatherhood-post+AC0-prison-rehabilitation-Dexter Fletcher
96181.0,War,Nazis-nudity (full frontal)-resistance movement-World War II-Commandos-female warriors-French Resistance-nazi villains-Nazis-resistance movement-treason
96197.0,Thriller,Hun Jang
96227.0,Crime,BD+AC0-R-Criterion-Koreyoshi Kurahara
96432.0,Crime,Nudity (Topless)-bootlegging-crime-moonshine-Prohibition-alcoholism-Guy Pearce-Shia LaBeouf-Tom Hardy-violent-western-Gary Oldman-Tom Hardy-Great Depression-police-police corruption-violent-western-crime-drama-prohibition-alcoholism-Shia LaBeouf-Tom Hardy-corruption-nudity (topless)-police-police corruption-Shia LaBeouf-Tom Hardy-Great Depression-Prohibition-gangsters-violence-prohibition-brotherhood-comraderie-fraternity-friendship-Avorrida-Lenta-bootlegging-Gary Oldman-Great Depression-moonshine-Prohibition-Shia LaBeouf-Tom Hardy-violent-John Hillcoat-Boring-Great Depression-Shia LaBeouf
96518.0,Thriller,subgenre:police detective-subgenre:police procedural
96612.0,Thriller,psychology-true story-btaege-obeying to dominance-crime-psychology-true story-nudity (topless)-true story-Americans lack common sense-sickening-sickening-good casting-direction of plot not clear-sickening-slow-likeness to real life-quality-unfortunate similarity to real life-Craig Zobel
96634.0,Horror,btaege-BD+AC0-R
96751.0,Thriller,finance-Lighting-original story-Richard Gere-Susan Sarandon-finance-business-R-Rated R-Richard Gere-Tim Roth-Nicholas Jarecki
96794.0,Horror,Brian Austin Green-Chromeskull-killer-monster make+AC0-up-Nick Principe-slasher
96921.0,Horror,zombies-explicit sex-horror-living dead-zombies
97010.0,Horror,zombies
97035.0,Horror,bats-bizarre deaths-gruesome deaths-it just keeps getting weirder-Japanese horror-Nudity (Topless)-skeletons-vengeance-weird-Criterion-Hiroshi Matsuno
97304.0,Thriller,cia-cia-espionage-Iran-politics-true story-great ending-thrilling-1970s-1980s-Ben Affleck-cia-drama-espionage-father+AC0-son relationship-funny-hostage-Iran-John Goodman-Los Angeles-Middle East-revolution-thriller-true story-hostage-suspenseful-thriller-True story-Ben Affleck-Iran-Oscar 2013-politics-thriller-Ben Affleck-espionage-hollywood-Iran-revolution-suspenseful-Ben Affleck-hostage-Iran-John Goodman-Middle East-suspenseful-true story-Ben Affleck-funny-Thrilling-true story-propaganda-thriller-Ben Affleck is Director-tense-cia-politics-Thrilling-espionage-period piece-suspenseful-true story-anti+AC0-hero-Ben Affleck-cia-espionage-funny-great ending-hostage-Iran-Middle East-politics-suspenseful-tense-thriller-True story-1970s-1980s-Ben Affleck-cia-espionage-great ending-hostage-Iran-Middle East-Political Thriller-politics-R-suspenseful-tense-thriller-Thrilling-True story-suspenseful-thriller-True story-1970s-cia-deception-espionage-hostage-Iran-Middle East-suspenseful-true story-Ben Affleck-Hollywood-R-R:language-revolution-CIA-Iran-Middle East-true story-true story-espionage-Iran-Middle East-thriller-true story-hostage-suspenseful-great ending-suspenseful-thriller-R-heroism-politics-true story-Ben Affleck-suspenseful-true story-thriller-story-1970s-1980s-Alan Arkin-Ben Affleck-CIA-drama-espionage-father+AC0-son relationship-filmmaking-Hollywood-hostage-Iran-John Goodman-Los Angeles-politics-thriller-true story-Victor Garber-1980s-cia-espionage-Hollywood-hostage-Iran-Middle East-politics-revolution-suspenseful-tense-thriller-true story-anti+AC0-hero-anti+AC0-war-drama-family relationships-heroism-true story-Alan Arkin-anti+AC0-hero-Ben Affleck-catch phrase-CIA Agent-detail-hollywood-John Goodman-thrilling-true story-Watch Movie-With Friends-BD+AC0-Video-cia-espionage-hostage-Iran-politics-revolution-thriller-true story-espionage-funny-true story-1970s-1980s-cia-espionage-Iran-revolution-tense-cia-espionage-revolution-1970s-Alan Arkin-Ben Affleck-Bryan Cranston-funny-hollywood-hostage-John Goodman-revolution-suspenseful-thriller-CIA Agent-suspenseful-espionage-Iran-Middle East-politics-suspenseful-true story-espionage-toplist12-suspenseful-Political Thriller-True story-Ben Affleck-Bryan Cranston-John Goodman-Ben Affleck-Bryan Cranston-funny-hollywood-Iran-John Goodman-propaganda-embassy-1970s-cia-diplomat-Iran-Istanbul-true story-espionage-Political Thriller-politics-7.2+AC0-FilmAffinity-AMERICANADA-AVORRIDA-MarinaVista-Ben Affleck-suspenseful-true story-anti+AC0-hero-One+AC0-Liners-Political Thriller-memasa's movies-political thriller-dialogue-writing-heroism-espionage-politics-anti+AC0-hero-less than 300 ratings-cheesy ending scene-Iran-Middle East-true story-espionage-1970s-1980's-adapted from:magazine article-adapted from:true story-Alan Arkin-AMERICAN ABROAD-anti+AC0-hero-anti+AC0-war-author:Joshuah Bearman-Bechdel Test:Pass-Ben Affleck-catch phrase-CIA Agent-deception-detail-diplomat-extraction-fake movies-funny-hollywood-hostage-Iran-John Goodman-Los Angeles-Middle East-movie poster-One+AC0-Liners-Political Thriller-politics-R-R:language-R:some violent images-revolution-screenwriter:Chris Terrio-secret mission-Seen 2012-thriller-thrilling-Ben Affleck-Political Thriller-suspenseful-thriller-grfgt-great one liners-tense-thriller-Ben Affleck-anti+AC0-hero-Iran-suspenseful-true story-1980's-Ben Affleck-Bryan Cranston-Iran-Middle East-True story
97326.0,Crime,drugs-gangs-prostitution-British-Neo+AC0-realism-plot-realistic-soundtrack-great soundtrack-Neo+AC0-realism-Plan B-British-Neo+AC0-realism-realistic-Ben Drew
97423.0,Thriller,bloggers-Markus Schleinzer
97648.0,Crime,acting and story-action-entertaining-thriller-action-bollywood-comedy-a look in the backyards-off beat music-time in history-entertaining-bollywood-crime-hindi-crime-hindi-acting and story-Anurag Kashyap-choppy style-gritty-realistic
97690.0,War,Fatou N'Diaye-history-Luc Picard-Maka Kotto-Romance-thought+AC0-provoking-war-war crimes-Robert Favreau
97694.0,Horror,forest
97701.0,Horror,found footage-no plot-scary-IMAX Digital only-no plot
97768.0,War,Algerian community-informants-mosque-papers-resistance-underground
97792.0,Horror,nudity (topless)-serial killer
97826.0,War,Afghanistan-Golshifteh Farahani-Persian-women's rights-Afghanistan-Farsi-Golshifteh Farahani-Persian-Atiq Rahimi
97882.0,Horror,nudity (topless)
97984.0,Thriller,surreal-Australian-descent into hell-drinking culture-Outback-psychological thriller-terrifying-Ted Kotcheff
98043.0,War,Sergey Bondarchuk
98061.0,Crime,coming of age-japanese-melodrama-Shion Sono
98114.0,Horror,DVD+AC0-Video-Greek mythology-James Earl Jones-nuns-Othello-scuba diving-virgin sacrifice
98154.0,War,biography-Daniel Day+AC0-Lewis-Oscar 2013-patriotic-racism-boring to death-too long-btaege-drama-lincoln-politics-American Civil War-cinematography-Daniel Day+AC0-Lewis-great script-biography-history-oscar (best directing)-US President-American Civil War-history-politics-Congress-Daniel Day+AC0-Lewis-history-politics-American Civil War-history-oscar (best directing)-too long-oscar (best directing)-American Civil War-great script-historically inaccurate-politics-racism-historically inaccurate-Tommy Lee Jones-Daniel Day+AC0-Lewis-patriotic-American Civil War-civil war-history-politics-slavery-US President-oscar (best directing)-biography-Daniel Day+AC0-Lewis-historically inaccurate-history-Joseph Gordon+AC0-Levitt-patriotic-too long-American Civil War-biography-boring-history-longwinded-politics-too long-oscar (best directing)-too long-Daniel Day+AC0-Lewis-history-great performances-historical epic-period drama-toplist12-beating up America-Daniel Day+AC0-Lewis-Steven Spielberg-too long-historically inaccurate-Oscar 2013-US Civil War-American Civil War-Daniel Day+AC0-Lewis-Steven Spielberg-cinematography-sally field-Spielberg-Daniel Day+AC0-Lewis-Joseph Gordon+AC0-Levitt-Daniel Day+AC0-Lewis-great script-Steven Spielberg-False history-Historically inaccurate-Inaccurate-oscar (best directing)-Steven Spielberg-American Civil War-great script-patriotic-US President-cinematography-claustrophobic-Daniel Day+AC0-Lewis-grandiose-sally field-Spielberg-story-Tommy Lee Jones-gripping-pacing
98173.0,War,might like-Robert Altman
98381.0,Horror,bad acting-expository dialogue-franchise-gore-bad acting-everything-expository dialogue-gore-New Pinhead-plot-franchise
98963.0,Thriller,Brazil-Kleber Mendon+//0Aw//9AKc-a Filho-artsy-brazilian-slow+AC0-paced
99026.0,Crime,nudity (topless)
99119.0,Horror,bollywood-magic-slasher
99145.0,Thriller,Ewan McGregor-Naomi Watts-natural disaster-ocean-Thailand-action-inspirational-touching-2000s-action-brother+AC0-brother relationship-Christmas-death-disaster-drama-Ewan McGregor-father+AC0-son relationship-Geraldine Chaplin-hospital-hotel-Juan Antonio Bayona-mother+AC0-son relationship-Naomi Watts-ocean-Ploy Jindachote-predictable-relationships-reunion-Thailand-thriller-Tom Holland-touching-travel-tsunami-vacation-water-Christmas-death-predictable-tear jerker-touching-tsunami-vacation-dvd-natural disaster-tsunami-Juan Antonio Bayona
99191.0,Horror,forest-monster-short film-survival-twist ending-Urban Legend
99222.0,Horror,Christmas-nudity (topless)
99515.0,War,Val Guest
99669.0,Horror,btaege
99687.0,Thriller,BD+AC0-R
99695.0,Crime,dealer-drugs-money
99724.0,Crime,drugs-jail movie-lgbt-prison-prison codes-sexual harassment-transgender-violence-wrongly convicted
99746.0,Thriller,nudity (topless)
99841.0,Crime,Ursula Meier
99861.0,Crime,film noir-Tom Selleck-Robert Harmon
99873.0,Crime,film noir-Tom Selleck-Dick Lowry
99875.0,Crime,film noir-Tom Selleck-Robert Harmon
99912.0,Horror,cgi-children-feral children-feral kid-Horror-Javier Botet-Jessica Chastain-motherhood-supernatural-ghosts-forest-haunted house-scary-suspensful-Tense-children-cliche-feral children-MOLT+AF8-CRITICADA-Horror-Jessica Chastain-children-cliche-feral children-feral kid-forest-haunting-horror-mother-motherhood-Special Effects-Andr+//0Aw//9AKk-s Muschietti
99946.0,Horror,horror-reconstruction of lost film
100087.0,Horror,nudity (topless)-campy-fun-gore-sexy-trashy
100251.0,Horror,BD+AC0-R
100262.0,Thriller,Emin Alper
100306.0,Horror,disturbing-Gerald Kargl-murder-realism-violent-Gerald Kargl
100310.0,Horror,axe-bad acting-island-slasher
100363.0,Horror,animation-based on a video game-resident evil-video game adaptation-zombies-franchise-video game adaptation
100397.0,Horror,etaegeshelf-short films-Anthology-cat killing-rape-short films-nudity-sexual violence-short films-violence
100404.0,Crime,Takashi Miike
100515.0,War,Africa-Kim Nguyen
100946.0,Crime,crime-french-silent movie
101148.0,War,Criterion-Masaki Kobayashi-Tatsuya Nakadai
101207.0,War,Douglas MacArthur-emperor-japan-pearl harbor-reconstruction-soldiers-war-war crimes-wwII-less than 300 ratings-Peter Webber
101319.0,War,Lewis Gilbert
